from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
TM2663,A2299,,,,,2,471
A2299,TM2663,,,,,2,471
A2326,TB1695,,,,,2,454
TM0059,A0172,,,,,2,667
A0172,TM0059,,,,,2,667
TM0873,A0172,,,,,2,517
A0172,TM0873,,,,,2,517
A1258,TB1695,,,,,2,359
TB1695,A1258,,,,,2,359
A2298,A2299,,,,,2,33
TB6331,TB2330,,,,,2,578
TB2451,A1463,,,,,2,73
A1463,TB2451,,,,,2,73
A6646,A0172,,,,,2,595
A0172,A6646,,,,,2,595
TB0173,A0172,,,,,2,194
A0172,TB0173,,,,,2,194
TB1258,TB1695,,,,,2,359
TB1695,TB1258,,,,,2,359
TB2330,A6614,,,,,2,377
A2676,A0172,,,,,2,211
A6021,TB1695,,,,,2,603
TB1695,A6021,,,,,2,603
TM0679,A0172,,,,,2,25
A0172,TM0679,,,,,2,25
A0494,TB1695,,,,,2,649
TB1695,A0494,,,,,2,649
TB0681,A0172,,,,,2,308
A0172,TB0681,,,,,2,308
TB2797,A1463,,,,,2,209
A1463,TB2797,,,,,2,209
A2809,A2299,,,,,2,165
A2299,A2809,,,,,2,165
TB0678,A0172,,,,,2,343
TM2018,A2299,,,,,2,230
A2299,TM2018,,,,,2,230
TM0013,A0172,,,,,2,292
A0172,TM0013,,,,,2,292
A0163,A0172,,,,,2,621
A0172,A0163,,,,,2,621
A2018,A2299,,,,,2,232
A2299,A2018,,,,,2,232
TM0872,A0172,,,,,2,580
A0172,TM0872,,,,,2,580
A1885,A2299,,,,,2,396
TM2337,A6753,,,,,2,41
A0876,A0881,,,,,2,88
TM0590,A0881,,,,,2,525
TB2792,A0415,,,,,2,558
A0415,A1374,,,,,2,247
A6408,A2112,,,,,2,405
M2,A1896,,,,,2,546
TB0094,A0881,,,,,2,423
A0881,TB0094,,,,,2,423
TM6570,A0881,,,,,2,418
A0881,TM6570,,,,,2,418
A0289,A0881,,,,,2,490
TM2335,A2112,,,,,2,511
A2087,A2112,,,,,2,616
A2112,A2087,,,,,2,616
A0875,A0881,,,,,2,42
A0881,A0875,,,,,2,42
A2112,A6408,,,,,2,405
A6088,A0881,,,,,2,310
A0881,A6088,,,,,2,310
TB2114,A2112,,,,,2,398
A2112,TB2114,,,,,2,398
TB2541,A0881,,,,,2,599
A0881,TB2541,,,,,2,599
TM1283,A2112,,,,,2,573
A0385,A2112,,,,,2,480
A2112,A0385,,,,,2,480
TM1280,A2112,,,,,2,497
A2112,TM1280,,,,,2,497
TB0095,A0881,,,,,2,564
A0881,TB0095,,,,,2,564
A6488,A2112,,,,,2,529
A2112,A6488,,,,,2,529
TB0882,A0881,,,,,2,65
A0881,TB0882,,,,,2,65
TM1281,A2112,,,,,2,500
A2112,TM1281,,,,,2,500
A0878,A0881,,,,,2,197
A0881,A0878,,,,,2,197
TM2083,A2112,,,,,2,336
A2112,TM2083,,,,,2,336
TB0283,A2112,,,,,2,569
A2112,TB0283,,,,,2,569
TM0097,A0881,,,,,2,500
A0881,TM0097,,,,,2,500
TM2112,A2112,,,,,2,36
A2112,TM2112,,,,,2,36
A2085,A2112,,,,,2,497
A2112,A2085,,,,,2,497
TB2409,A0499,,,,,2,301
A2208,A0881,,,,,2,404
TB0376,A2112,,,,,2,391
A2112,TB0376,,,,,2,391
A2336,A2112,,,,,2,448
A2112,A2336,,,,,2,448
A0498,A0499,,,,,2,122
A0499,A0498,,,,,2,122
A0283,A2112,,,,,2,569
A2112,A0283,,,,,2,569
TM0877,A0881,,,,,2,237
A0881,TM0877,,,,,2,237
A2317,A2316,,,,,2,38
TB2208,A0881,,,,,2,404
A0881,TB2208,,,,,2,404
A0877,A0881,,,,,2,230
A0881,A0877,,,,,2,230
A0165,A0881,,,,,2,542
A0881,A0165,,,,,2,542
A6175,A2112,,,,,2,372
A2112,A6175,,,,,2,372
M7,A2112,,,,,2,491
A2112,M7,,,,,2,491
TM0379,A2112,,,,,2,132
A0497,A0499,,,,,2,86
A0499,A0497,,,,,2,86
A6491,A0499,,,,,2,500
A0499,A6491,,,,,2,500
A0881,A0289,,,,,2,490
TB0289,A0881,,,,,2,588
A0881,TB0289,,,,,2,588
A0225,A0499,,,,,2,432
A0499,A0225,,,,,2,432
TB2767,A0881,,,,,2,603
A0881,TB2767,,,,,2,603
A6137,A0881,,,,,2,478
TB0165,A0881,,,,,2,542
A0881,TB0165,,,,,2,542
A2210,A0881,,,,,2,388
A0881,A2210,,,,,2,388
TB0611,A0499,,,,,2,385
A0499,TB0611,,,,,2,385
A1027,A2316,,,,,2,486
A2316,A1027,,,,,2,486
A1498,A0499,,,,,2,575
A0499,A1498,,,,,2,575
A1024,A2316,,,,,2,488
A2316,A1024,,,,,2,488
TB0881,A0881,,,,,2,19
A0971,A0499,,,,,2,634
A0499,A0971,,,,,2,634
A6492,A0499,,,,,2,514
A0499,A6492,,,,,2,514
A0288,A0881,,,,,2,577
A0881,A0288,,,,,2,577
A6614,TB2330,,,,,2,377
A2541,A0881,,,,,2,599
A0881,A2541,,,,,2,599
TB2330,TB0396,,,,,2,517
TB0500,A0499,,,,,2,82
TB0580,A0881,,,,,2,567
A0881,TB0580,,,,,2,567
TB2210,A0881,,,,,2,388
A0881,TB2210,,,,,2,388
TM0880,A0881,,,,,2,60
A0881,TM0880,,,,,2,60
A1930,A0499,,,,,2,181
A0499,A1930,,,,,2,181
A0094,A0881,,,,,2,431
A0881,A0094,,,,,2,431
A0777,A0499,,,,,2,525
A0499,A0777,,,,,2,525
TM0879,A0881,,,,,2,48
TM0589,A0881,,,,,2,544
A0881,TM0589,,,,,2,544
A2218,A2316,,,,,2,244
A2316,A2218,,,,,2,244
A0095,A0881,,,,,2,546
A0881,A0095,,,,,2,546
A2219,A2316,,,,,2,222
A2316,A2219,,,,,2,222
A0611,A0499,,,,,2,385
A0499,A0611,,,,,2,385
TB6088,A0881,,,,,2,312
TM0878,A0881,,,,,2,197
A0881,TM0878,,,,,2,197
A0612,A0499,,,,,2,402
A0499,A0612,,,,,2,402
A2408,A0499,,,,,2,364
A0499,A2408,,,,,2,364
A0778,A0499,,,,,2,492
A0499,A0778,,,,,2,492
A0882,A0881,,,,,2,45
A0881,A0882,,,,,2,45
A2705,A0881,,,,,2,93
A0881,A2705,,,,,2,93
A6753,A6548,,,,,2,481
A6548,A6753,,,,,2,481
A2112,A1271,,,,,2,173
A1271,A2112,,,,,2,173
A2112,A6409,,,,,2,489
A6409,A2112,,,,,2,489
A2113,A2112,,,,,2,23
A2112,A6405,,,,,2,119
A6405,A2112,,,,,2,119
TM1058,A2112,,,,,2,275
TB1282,A2112,,,,,2,514
A2112,TM1271,,,,,2,173
TM1271,A2112,,,,,2,173
A2112,A2111,,,,,2,373
A2111,A2112,,,,,2,373
A2112,TB6407,,,,,2,475
TB6407,A2112,,,,,2,475
A2112,M208,,,,,2,490
M208,A2112,,,,,2,490
A2112,TM0376,,,,,2,410
A2112,TM2825,,,,,2,661
TM2825,A2112,,,,,2,661
A2112,TB2111,,,,,2,373
TB2111,A2112,,,,,2,373
A0377,A2112,,,,,2,474
TM1323,A0397,,,,,2,351
TM2337,A2112,,,,,2,446
M6,A2112,,,,,2,418
TM1324,A0397,,,,,2,288
A6109,A0397,,,,,2,331
TM1325,A0397,,,,,2,315
A1896,A1782,,,,,2,613
A1782,A1896,,,,,2,613
TM2826,A2112,,,,,2,672
TB1272,A2112,,,,,2,262
A1284,A2112,,,,,2,516
A2112,A1284,,,,,2,516
A6553,A2112,,,,,2,297
A2112,A6553,,,,,2,297
A6229,A0397,,,,,2,543
A0397,A6229,,,,,2,543
A0302,A0397,,,,,2,599
A0397,A0302,,,,,2,599
A0397,TM1323,,,,,2,351
A1350,A0422,,,,,2,349
A0422,A1350,,,,,2,349
A2330,A0397,,,,,2,288
A0397,A1808,,,,,2,430
A6186,A0422,,,,,2,533
A0422,A6186,,,,,2,533
A2112,TM2826,,,,,2,672
A2114,A2112,,,,,2,398
A2112,A2114,,,,,2,398
TM1279,A2112,,,,,2,485
A2112,TM1279,,,,,2,485
A1269,A2112,,,,,2,253
A2112,A1269,,,,,2,253
A6402,A2112,,,,,2,507
A2112,A6402,,,,,2,507
A2112,M6,,,,,2,418
TM2334,A2112,,,,,2,514
A2112,TM2334,,,,,2,514
A1281,A2112,,,,,2,500
A2112,A1281,,,,,2,500
TM2084,A2112,,,,,2,572
A2112,TM2084,,,,,2,572
TB0284,A2112,,,,,2,466
A2112,TB0284,,,,,2,466
A1279,A2112,,,,,2,485
A2112,A1279,,,,,2,485
A6406,A2112,,,,,2,128
A6454,A2112,,,,,2,390
A2112,A6454,,,,,2,390
A6407,A2112,,,,,2,475
A2112,A6407,,,,,2,475
TM1720,A2112,,,,,2,488
A2112,TM1720,,,,,2,488
TM0378,A2112,,,,,2,180
A2112,TM0378,,,,,2,180
A6086,A2112,,,,,2,264
A2112,A6086,,,,,2,264
TB0382,A2112,,,,,2,511
A2112,TB0382,,,,,2,511
TB0377,A2112,,,,,2,498
A2084,A2112,,,,,2,612
A2112,A2084,,,,,2,612
A6085,A2112,,,,,2,47
A2112,A6085,,,,,2,47
A6467,A2112,,,,,2,658
A2112,A6467,,,,,2,658
A1282,A2112,,,,,2,514
A2112,A1282,,,,,2,514
A1308,A2112,,,,,2,519
A2112,A1308,,,,,2,519
TB6670,A2112,,,,,2,362
TM2085,A2112,,,,,2,496
A2112,TM2085,,,,,2,496
A6092,A2112,,,,,2,495
A2112,A6092,,,,,2,495
TB2087,A2112,,,,,2,616
A2112,TB2087,,,,,2,616
A6185,A0422,,,,,2,532
A0422,A6185,,,,,2,532
A1346,A0422,,,,,2,388
A0422,A1346,,,,,2,388
A6091,A2112,,,,,2,301
A2112,A6091,,,,,2,301
A1484,A0422,,,,,2,534
TM2086,A2112,,,,,2,368
A2112,TM2086,,,,,2,368
A1483,A0422,,,,,2,589
A0422,A1483,,,,,2,589
TB6408,A2112,,,,,2,405
A2112,TB6408,,,,,2,405
TB0396,TB2330,,,,,2,517
A1272,A2112,,,,,2,262
A2112,A1272,,,,,2,262
A6360,A2112,,,,,2,442
A2112,A6360,,,,,2,442
TM6104,A2112,,,,,2,34
A0384,A2112,,,,,2,31
A2112,A0384,,,,,2,31
TM1270,A2112,,,,,2,266
A2112,TM1270,,,,,2,266
TM6593,A2112,,,,,2,285
A2112,TM6593,,,,,2,285
TM1282,A2112,,,,,2,514
A2112,TM1282,,,,,2,514
TB2112,A2112,,,,,2,20
A2112,TB2112,,,,,2,20
TM1269,A2112,,,,,2,253
A6494,A2112,,,,,2,288
A2112,A6494,,,,,2,288
TB2330,TB0356,,,,,2,832
TM0383,A2112,,,,,2,37
A2112,TM0383,,,,,2,37
A0284,A2112,,,,,2,466
A2112,A0284,,,,,2,466
A2086,A2112,,,,,2,390
A2112,A2086,,,,,2,390
TM1308,A2112,,,,,2,519
A2112,TM1308,,,,,2,519
TM0384,A2112,,,,,2,36
TM0377,A2112,,,,,2,511
A2112,TM0377,,,,,2,511
A2337,A2112,,,,,2,446
A2112,A2337,,,,,2,446
A1896,A1890,,,,,2,178
A1890,A1896,,,,,2,178
A6331,A0397,,,,,2,532
A1374,A0415,,,,,2,247
A0415,A6150,,,,,2,596
TB0400,A0397,,,,,2,66
A0397,TB0400,,,,,2,66
A6753,TM1074,,,,,2,349
TM1074,A6753,,,,,2,349
A6753,A6496,,,,,2,328
A0397,TM0356,,,,,2,611
TM0356,A0397,,,,,2,611
A0397,A6331,,,,,2,532
TM0357,A0397,,,,,2,535
A0520,A2424,,,,,2,198
A2424,A0520,,,,,2,198
TB0302,A0397,,,,,2,599
M317,TB0174,,,,,2,390
A2140,TB0174,,,,,2,477
TB0174,A2140,,,,,2,477
A1750,A0520,,,,,2,439
A0520,A1750,,,,,2,439
A0146,A0520,,,,,2,578
A0520,A0146,,,,,2,578
A1706,TB0174,,,,,2,444
TB0174,A1706,,,,,2,444
TB6107,A0397,,,,,2,361
A0397,TB6107,,,,,2,361
TB1324,A0397,,,,,2,299
TB0516,A0520,,,,,2,423
A0520,TB0516,,,,,2,423
TB0398,A0397,,,,,2,157
A0397,TB0398,,,,,2,157
A0684,TB0174,,,,,2,617
TB0174,A0684,,,,,2,617
TB0520,A0520,,,,,2,39
A0520,TB0520,,,,,2,39
A0395,A0397,,,,,2,211
A0397,A0395,,,,,2,211
TB0191,TB0174,,,,,2,225
TB0174,TB0191,,,,,2,225
TM1134,A0397,,,,,2,478
A2329,A0397,,,,,2,382
A0397,A2329,,,,,2,382
TB0301,A0397,,,,,2,542
A0397,TB0301,,,,,2,542
A1749,A0520,,,,,2,408
A0520,A1749,,,,,2,408
A0517,A0520,,,,,2,310
A0520,A0517,,,,,2,310
TB1806,A0397,,,,,2,518
A0397,TB1806,,,,,2,518
TM0518,A0520,,,,,2,23
TM2584,A0520,,,,,2,535
A0520,TM2584,,,,,2,535
TM2587,A0520,,,,,2,630
A0520,TM2587,,,,,2,630
A1139,A0397,,,,,2,390
A0397,A1139,,,,,2,390
TM1322,A0397,,,,,2,210
A0397,TM1322,,,,,2,210
TM0400,A0397,,,,,2,9
A0397,TM0400,,,,,2,9
TB0192,TB0174,,,,,2,155
TB0174,TB0192,,,,,2,155
A6230,A0397,,,,,2,591
A0397,TM0357,,,,,2,535
TB1807,A0397,,,,,2,396
A0397,TB1807,,,,,2,396
M210,A0397,,,,,2,312
A0397,M210,,,,,2,312
TB0684,TB0174,,,,,2,608
TB0174,TB0684,,,,,2,608
TB1139,A0397,,,,,2,386
A0397,TB1139,,,,,2,386
TM0519,A0520,,,,,2,1
A0520,TM0519,,,,,2,1
TB6416,A0397,,,,,2,456
TM0399,A0397,,,,,2,20
A0397,TM0399,,,,,2,20
TB1886,A0397,,,,,2,473
A0397,TB1886,,,,,2,473
A0192,TB0174,,,,,2,163
TB0174,A0192,,,,,2,163
TB0682,TB0174,,,,,2,623
TB0174,TB0682,,,,,2,623
TB0975,A0520,,,,,2,254
A0520,TB0975,,,,,2,254
TB1135,A0397,,,,,2,482
TM1593,A0520,,,,,2,278
A0520,TM1593,,,,,2,278
TM1594,A0520,,,,,2,298
A0520,TM1594,,,,,2,298
TB2141,TB0174,,,,,2,341
TB0174,TB2141,,,,,2,341
TM0036,A0520,,,,,2,504
A0520,TM0036,,,,,2,504
M209,A0397,,,,,2,565
A0397,M209,,,,,2,565
A0396,A0397,,,,,2,287
A0397,A0396,,,,,2,287
TB0146,A0520,,,,,2,671
A0175,TB0174,,,,,2,88
TB0174,A0175,,,,,2,88
TB0517,A0520,,,,,2,420
A0520,TB0517,,,,,2,420
M318,TB0174,,,,,2,632
TB0174,M318,,,,,2,632
A0033,A0520,,,,,2,486
A0520,A0033,,,,,2,486
A1134,A0397,,,,,2,493
A0397,A1134,,,,,2,493
A0147,A0520,,,,,2,662
A1806,A0397,,,,,2,518
A0397,A1806,,,,,2,518
A6509,A0520,,,,,2,624
A0520,A6509,,,,,2,624
TB6331,A0397,,,,,2,347
A0397,TB6331,,,,,2,347
TB0396,A0397,,,,,2,287
A0397,TB0396,,,,,2,287
TM1135,A0397,,,,,2,482
A0397,TM1135,,,,,2,482
TB0515,A0520,,,,,2,72
A0520,TB0515,,,,,2,72
A0174,TB0174,,,,,2,0
A0515,A0520,,,,,2,80
A0520,A0515,,,,,2,80
A0682,TB0174,,,,,2,641
TB0174,A0682,,,,,2,641
TB0033,A0520,,,,,2,472
A0520,TB0033,,,,,2,472
TB0034,A0520,,,,,2,473
A0520,TB0034,,,,,2,473
TB0356,A0397,,,,,2,611
A0397,TB0356,,,,,2,611
A0605,A0520,,,,,2,200
A0520,A0605,,,,,2,200
A0356,A0397,,,,,2,616
A0397,A0356,,,,,2,616
A0398,A0397,,,,,2,157
A0397,A0398,,,,,2,157
TM2585,A0520,,,,,2,538
A0520,TM2585,,,,,2,538
TB1708,TB0174,,,,,2,479
TB0174,TB1708,,,,,2,479
A6510,A0520,,,,,2,295
A0520,TB2424,,,,,2,271
TB2424,A0520,,,,,2,271
A0520,A0974,,,,,2,180
A0974,A0520,,,,,2,180
A1896,A2220,,,,,2,352
A2220,A1896,,,,,2,352
A1170,A6533,,,,,2,516
A1681,A6533,,,,,2,700
A2370,A6533,,,,,2,420
A6533,A6577,,,,,2,604
A6577,A6533,,,,,2,604
TM0342,TB2779,,,,,2,781
A6150,A0415,,,,,2,596
A6496,A6753,,,,,2,328
A2393,A1760,,,,,2,455
A0003,A1760,,,,,2,427
A1760,A0004,,,,,2,517
A0004,A1760,,,,,2,517
A1760,A2395,,,,,2,490
A2395,A1760,,,,,2,490
A1760,M16,,,,,2,531
M16,A1760,,,,,2,531
A0749,TB2779,,,,,2,707
A6513,A0520,,,,,2,621
TB2779,TM0342,,,,,2,781
A0205,TB2779,,,,,2,404
TB0159,TB0176,,,,,2,338
TB0176,TB0159,,,,,2,338
A0178,TB0176,,,,,2,106
TB0176,A0178,,,,,2,106
A0516,A0520,,,,,2,315
A0520,A0516,,,,,2,315
A0520,A6513,,,,,2,621
A0206,TB2779,,,,,2,437
TB2779,A0206,,,,,2,437
TB0176,A0159,,,,,2,338
A2779,TB2779,,,,,2,109
TB2779,A2779,,,,,2,109
A6665,A6533,,,,,2,263
A0942,A6533,,,,,2,326
A6533,A0942,,,,,2,326
TB2313,TB2779,,,,,2,486
TB2779,TB2313,,,,,2,486
A0220,A1760,,,,,2,387
A1760,A0220,,,,,2,387
A2313,TB2779,,,,,2,552
TB2779,A2313,,,,,2,552
A2314,TB2779,,,,,2,471
TB2779,A2314,,,,,2,471
A2764,TB2779,,,,,2,617
A0214,A1760,,,,,2,315
A1760,A0214,,,,,2,315
A2390,A1760,,,,,2,506
A1760,A2390,,,,,2,506
A2374,A1760,,,,,2,466
A1760,A2374,,,,,2,466
A1180,A6533,,,,,2,510
A6533,A1180,,,,,2,510
A2388,A1760,,,,,2,172
A1760,A2388,,,,,2,172
A6664,A6533,,,,,2,267
A6533,A6664,,,,,2,267
A0224,A1760,,,,,2,292
A2490,A1760,,,,,2,611
A1760,A2490,,,,,2,611
A0943,A6533,,,,,2,318
A6533,A0943,,,,,2,318
A2392,A1760,,,,,2,440
A1760,A2392,,,,,2,440
A1760,A2393,,,,,2,455
A0415,TB1374,,,,,2,236
A2488,A1760,,,,,2,537
A1760,A2488,,,,,2,537
TB2491,A1760,,,,,2,642
TB2373,A1760,,,,,2,507
A1760,TB2373,,,,,2,507
A2777,TB2779,,,,,2,283
TB2779,A2777,,,,,2,283
A0219,A1760,,,,,2,393
A1760,A0219,,,,,2,393
A6726,A1760,,,,,2,514
A1760,A6726,,,,,2,514
TB2066,TB0176,,,,,2,423
TB0176,TB2066,,,,,2,423
TB2490,A1760,,,,,2,615
A1760,TB2490,,,,,2,615
A2394,A1760,,,,,2,499
A2371,A6533,,,,,2,450
A6533,A2371,,,,,2,450
TB0178,TB0176,,,,,2,106
TB0176,TB0178,,,,,2,106
A6532,A6533,,,,,2,247
A6533,A6532,,,,,2,247
A1173,A6533,,,,,2,473
A6533,A1173,,,,,2,473
TB0146,TB0176,,,,,2,445
TB0176,TB0146,,,,,2,445
A2389,A1760,,,,,2,242
TB0517,TB0176,,,,,2,696
TB0176,TB0517,,,,,2,696
A0977,TB2779,,,,,2,735
TB2779,A0977,,,,,2,735
A0147,TB0176,,,,,2,455
TB0176,A0147,,,,,2,455
TB0976,TB2779,,,,,2,613
TB2779,TB0976,,,,,2,613
TB0206,TB2779,,,,,2,372
TB2779,TB0206,,,,,2,372
TB2777,TB2779,,,,,2,283
TB2779,TB2777,,,,,2,283
A0064,TB2779,,,,,2,479
A1181,A6533,,,,,2,437
A6533,A1181,,,,,2,437
A0009,A1760,,,,,2,355
A1760,A0009,,,,,2,355
A6535,A6533,,,,,2,491
A6533,A6535,,,,,2,491
A0343,TB2779,,,,,2,792
TB2779,A0343,,,,,2,792
A2373,A1760,,,,,2,507
A1760,A2373,,,,,2,507
A0005,A1760,,,,,2,501
A0344,TB2779,,,,,2,689
TB2779,A0344,,,,,2,689
A6530,A6533,,,,,2,515
A6533,A6530,,,,,2,515
TB1604,TB2779,,,,,2,552
TB2779,TB1604,,,,,2,552
TB2778,TB2779,,,,,2,199
TB2779,TB2778,,,,,2,199
A0976,TB2779,,,,,2,613
TB2779,A0976,,,,,2,613
A1682,A6533,,,,,2,657
A6533,A1682,,,,,2,657
A0008,A1760,,,,,2,246
A6527,A6533,,,,,2,280
A6533,A6527,,,,,2,280
A2754,A1760,,,,,2,841
A1760,A2754,,,,,2,841
A1604,TB2779,,,,,2,499
TB2779,A1604,,,,,2,499
A0356,TB2330,,,,,2,751
TB2330,A0398,,,,,2,388
TM6213,TB0176,,,,,2,414
TB0176,TM6213,,,,,2,414
A0160,TB0176,,,,,2,370
A6753,A6670,,,,,2,470
A6601,A0503,,,,,2,386
A0958,A0503,,,,,2,142
A6603,A0503,,,,,2,669
A1896,TB1894,,,,,2,425
A2319,A2682,,,,,2,560
TB0176,A0160,,,,,2,370
A6298,A0503,,,,,2,137
A0988,A2590,,,,,2,266
A2590,A0990,,,,,2,264
A0990,A2590,,,,,2,264
TB0339,A2170,,,,,2,610
TB0385,A2170,,,,,2,432
TB2170,A2170,,,,,2,0
A2170,TB1994,,,,,2,644
A1403,A0503,,,,,2,390
TB0554,A2682,,,,,2,360
A2682,TB0554,,,,,2,360
A0503,A6603,,,,,2,669
A0159,TB0176,,,,,2,338
A0146,TB0176,,,,,2,539
TB0176,A0146,,,,,2,539
TB0516,TB0176,,,,,2,694
TB0176,TB0516,,,,,2,694
A1497,A2590,,,,,2,651
A2590,A1497,,,,,2,651
A2769,A2590,,,,,2,704
A2590,A2769,,,,,2,704
A2682,A2319,,,,,2,560
A6493,A2590,,,,,2,38
A2590,A6493,,,,,2,38
A2680,A2682,,,,,2,357
A2682,A2680,,,,,2,357
TB0147,TB0176,,,,,2,482
TB0176,TB0147,,,,,2,482
A0957,A0503,,,,,2,127
A0503,A0957,,,,,2,127
A2246,A0503,,,,,2,420
A0503,A2246,,,,,2,420
A0964,A0503,,,,,2,499
A0190,TB0176,,,,,2,444
TB0176,A0190,,,,,2,444
A6349,A0503,,,,,2,621
A0503,A6349,,,,,2,621
TM2587,TB0176,,,,,2,488
TB0176,TM2587,,,,,2,488
TB0143,TB0176,,,,,2,460
TB0176,TB0143,,,,,2,460
A6491,A2590,,,,,2,429
A2590,A6491,,,,,2,429
TB0144,TB0176,,,,,2,559
TB0176,TB0144,,,,,2,559
A2069,TB0176,,,,,2,393
TB1374,A0415,,,,,2,236
A1017,A2682,,,,,2,435
A2682,A1017,,,,,2,435
A2225,A0503,,,,,2,605
A0503,A2225,,,,,2,605
A0555,A2682,,,,,2,438
A2682,A0555,,,,,2,438
A0176,TB0176,,,,,2,0
TB0176,A0176,,,,,2,0
A0143,TB0176,,,,,2,460
TB0176,A0143,,,,,2,460
TM2588,TB0176,,,,,2,191
A6602,A0503,,,,,2,659
A0503,A6602,,,,,2,659
A0415,A0414,,,,,2,51
A1016,A2682,,,,,2,485
A2682,A1016,,,,,2,485
A1603,A2590,,,,,2,589
A2590,A1603,,,,,2,589
A0203,A2590,,,,,2,231
A2590,A0203,,,,,2,231
TB1017,A2682,,,,,2,391
A2682,TB1017,,,,,2,391
A0084,A2682,,,,,2,47
A0554,A2682,,,,,2,360
A2682,A0554,,,,,2,360
A1498,A2590,,,,,2,642
A2590,A1498,,,,,2,642
A0086,A2682,,,,,2,98
A2682,A0086,,,,,2,98
A6492,A2590,,,,,2,415
A2590,A6492,,,,,2,415
A6362,A0503,,,,,2,400
A0503,A6362,,,,,2,400
A2245,A0503,,,,,2,576
A2591,A2590,,,,,2,56
A2590,A2591,,,,,2,56
A6297,A0503,,,,,2,98
A0503,A6297,,,,,2,98
A0777,A2590,,,,,2,450
A2590,A0777,,,,,2,450
A1943,A0503,,,,,2,459
A0503,A1943,,,,,2,459
A1780,A2590,,,,,2,755
A2590,A1780,,,,,2,755
A0125,A2590,,,,,2,457
A2590,A0125,,,,,2,457
TM6104,A2170,,,,,2,628
A0384,A2170,,,,,2,631
A2170,A0384,,,,,2,631
A1602,A2590,,,,,2,484
A2590,A1602,,,,,2,484
TB0086,A2682,,,,,2,78
A2682,TB0086,,,,,2,78
A0216,A2590,,,,,2,246
A2590,A0216,,,,,2,246
TB2112,A2170,,,,,2,646
A2170,TB2112,,,,,2,646
A1326,A2170,,,,,2,622
A6494,A2170,,,,,2,598
A2170,A6494,,,,,2,598
TB2081,A2170,,,,,2,126
A2170,TB2081,,,,,2,126
A0778,A2590,,,,,2,475
A2590,A0778,,,,,2,475
TM0383,A2170,,,,,2,674
A2170,TM0383,,,,,2,674
A0991,A2590,,,,,2,285
A2590,A0991,,,,,2,285
A0284,A2170,,,,,2,524
A2170,A0284,,,,,2,524
A6347,A0503,,,,,2,674
A0398,TB2330,,,,,2,388
A2086,A2170,,,,,2,362
A2170,A2086,,,,,2,362
A1942,A0503,,,,,2,464
A0503,A1942,,,,,2,464
TB0804,A2170,,,,,2,312
A2170,TB0804,,,,,2,312
TB2330,A6615,,,,,2,376
TM0384,A2170,,,,,2,626
A2170,TM0384,,,,,2,626
TM0377,A2170,,,,,2,441
TM2078,A2170,,,,,2,600
A2170,TM2078,,,,,2,600
A2675,A0503,,,,,2,269
A0503,A2675,,,,,2,269
A0989,A2590,,,,,2,283
A2590,A0989,,,,,2,283
A0215,A2590,,,,,2,243
A2590,A0215,,,,,2,243
TB1994,A2170,,,,,2,644
A2170,A2112,,,,,2,662
A2112,A2170,,,,,2,662
TB6007,A2170,,,,,2,705
A2170,TB6007,,,,,2,705
TB2113,A2170,,,,,2,700
TB2101,A2170,,,,,2,396
M6,A2170,,,,,2,482
A2170,M6,,,,,2,482
A6670,A6753,,,,,2,470
A6753,M7,,,,,2,237
TB0974,A0520,,,,,2,174
A0520,TB0974,,,,,2,174
A0804,A2170,,,,,2,312
TM2077,A2170,,,,,2,630
A0516,TB0974,,,,,2,489
TB0974,A0516,,,,,2,489
A0826,TB0974,,,,,2,418
TB0974,A0826,,,,,2,418
A2170,TB2113,,,,,2,700
A0975,TB0974,,,,,2,122
TB0974,A0975,,,,,2,122
A6513,TB0974,,,,,2,447
TB0974,A6513,,,,,2,447
A6408,A2170,,,,,2,496
A2170,A6408,,,,,2,496
A2077,A2170,,,,,2,625
A0146,TB0974,,,,,2,752
TB0974,A0146,,,,,2,752
TB2114,A2170,,,,,2,267
A2170,TB2114,,,,,2,267
TB6008,A2170,,,,,2,627
A2170,TB6008,,,,,2,627
TB0516,TB0974,,,,,2,597
TB0974,TB0516,,,,,2,597
A0385,A2170,,,,,2,432
A2170,A0385,,,,,2,432
TB0803,A2170,,,,,2,358
A2170,TB0803,,,,,2,358
TM2113,A2170,,,,,2,662
A2170,TM2113,,,,,2,662
A2101,A2170,,,,,2,407
A2170,A2101,,,,,2,407
TM2083,A2170,,,,,2,329
A2170,TM2083,,,,,2,329
TM2112,A2170,,,,,2,630
A2170,TM2112,,,,,2,630
TB0520,TB0974,,,,,2,213
TB0974,TB0520,,,,,2,213
A1406,TB0974,,,,,2,574
TB0974,A1406,,,,,2,574
TB6006,A2170,,,,,2,657
TB0376,A2170,,,,,2,399
A2170,TB0376,,,,,2,399
A0517,TB0974,,,,,2,485
TB0974,A0517,,,,,2,485
A2102,A2170,,,,,2,328
A2170,A2102,,,,,2,328
TM0518,TB0974,,,,,2,150
TB0974,TM0518,,,,,2,150
A6175,A2170,,,,,2,403
A2170,A6175,,,,,2,403
TM2584,TB0974,,,,,2,361
TM2587,TB0974,,,,,2,805
TB0974,TM2587,,,,,2,805
A2114,A2170,,,,,2,267
A2170,A2114,,,,,2,267
TB2082,A2170,,,,,2,170
