table_name,field_name,language,translation,record_id,record_sub_id,field_value
routes,long_name,en,PLOSHTAD MAKEDONIYA - ZH.k. Bаkston - PLOSHTAD MAKEDONIYA,,,ПЛОЩАД МАКЕДОНИЯ - Ж.к. Бъкстон - ПЛОЩАД МАКЕДОНИЯ
routes,long_name,en,"BL.6, ZH.K. Mladost 1 - ZH.K. MLADOST 2 - BL.6, ZH.K. Mladost 1",,,"БЛ.6, Ж.К. Младост 1 - Ж.К. МЛАДОСТ 2 - БЛ.6, Ж.К. Младост 1"
routes,long_name,en,Modna kаshta Agresiia - HYUNDAY BALGARIYA - Modna kаshta Agresiia,,,Модна къща Агресия - ХЮНДАЙ БЪЛГАРИЯ - Модна къща Агресия
routes,long_name,en,Gara Sofiia sever - PL. ZHURNALIST - Gara Sofiia sever,,,Гара София север - ПЛ. ЖУРНАЛИСТ - Гара София север
routes,long_name,en,PL. KNYAZ ALEKSANDAR I - Kv. Obelia - PL. KNYAZ ALEKSANDAR I,,,ПЛ. КНЯЗ АЛЕКСАНДЪР I - Кв. Обеля - ПЛ. КНЯЗ АЛЕКСАНДЪР I
routes,long_name,en,BALKANSTAR - PATNOSTROITELNA TEHNIKA-vremenna - BALKANSTAR,,,БАЛКАНСТАР - ПЪТНОСТРОИТЕЛНА ТЕХНИКА-временна - БАЛКАНСТАР
routes,long_name,en,PL. ORLOV MOST - UMBAL SV. ANNA - PL. ORLOV MOST,,,ПЛ. ОРЛОВ МОСТ - УМБАЛ СВ. АННА - ПЛ. ОРЛОВ МОСТ
routes,long_name,en,INZHSTROY Sofiia AD - Nadlez Nadezhda - INZHSTROY Sofiia AD,,,ИНЖСТРОЙ София АД - Надлез Надежда - ИНЖСТРОЙ София АД
routes,long_name,en,ZH.k. Krasno selo - Zlatnite mostove - ZH.k. Krasno selo,,,Ж.к. Красно село - Златните мостове - Ж.к. Красно село
routes,long_name,en,AVTOSTANTSIYA BANKYA - KV. GRADOMAN - AVTOSTANTSIYA BANKYA,,,АВТОСТАНЦИЯ БАНКЯ - КВ. ГРАДОМАН - АВТОСТАНЦИЯ БАНКЯ
routes,long_name,en,Stantsiia Orlandovtsi - Manastir Sv.Mina - Stantsiia Orlandovtsi,,,Станция Орландовци - Манастир Св.Мина - Станция Орландовци
stops,stop_name,en,BUL. KN. MARIYA LUIZA,,,БУЛ. КН. МАРИЯ ЛУИЗА
trips,trip_headsign,en,TEATAR SOFIYA,,,ТЕАТЪР СОФИЯ
routes,long_name,en,ZH.k. Bаkston - ZH.k.Obelia 2 - ZH.k. Bаkston,,,Ж.к. Бъкстон - Ж.к.Обеля 2 - Ж.к. Бъкстон
routes,long_name,en,METROSTANTSIYA MIZIYA - S. MARTCHAEVO-TOLUMSKA MAHALA - METROSTANTSIYA MIZIYA,,,МЕТРОСТАНЦИЯ МИЗИЯ - С. МЪРЧАЕВО-ТОЛУМСКА МАХАЛА - МЕТРОСТАНЦИЯ МИЗИЯ
routes,long_name,en,ZH.k. Zapaden park - PLOSHTAD TSENTRALNA GARA - ZH.k. Zapaden park,,,Ж.к. Западен парк - ПЛОЩАД ЦЕНТРАЛНА ГАРА - Ж.к. Западен парк
routes,long_name,en,Ul. Gen. Gurko - AVTOBAZA ISKAR - Ul. Gen. Gurko,,,Ул. Ген. Гурко - АВТОБАЗА ИСКЪР - Ул. Ген. Гурко
routes,long_name,en,ZOOPARKA - AVTOSTANTSIYA GEO MILEV - ZOOPARKA,,,ЗООПАРКА - АВТОСТАНЦИЯ ГЕО МИЛЕВ - ЗООПАРКА
routes,long_name,en,Ul. Krushata - vremenna - Ul. Krushata,,,Ул. Крушата - временна - Ул. Крушата
routes,long_name,en,zh.k. Svoboda - AP Malashevtsi - zh.k. Svoboda,,,ж.к. Свобода - АП Малашевци - ж.к. Свобода
routes,long_name,en,Kv. Kniazhevo - HYUNDAY BALGARIYA - Kv. Kniazhevo,,,Кв. Княжево - ХЮНДАЙ БЪЛГАРИЯ - Кв. Княжево
routes,long_name,en,AVTOSTANTSIYA GEO MILEV - LIFTA SIMEONOVO - AVTOSTANTSIYA GEO MILEV,,,АВТОСТАНЦИЯ ГЕО МИЛЕВ - ЛИФТА СИМЕОНОВО - АВТОСТАНЦИЯ ГЕО МИЛЕВ
routes,long_name,en,ZOOPARKA - BUL. LOMSKO SHOSE - ZOOPARKA,,,ЗООПАРКА - БУЛ. ЛОМСКО ШОСЕ - ЗООПАРКА
routes,long_name,en,KV. OBELYA - TSENTRALNA GARA - KV. OBELYA,,,КВ. ОБЕЛЯ - ЦЕНТРАЛНА ГАРА - КВ. ОБЕЛЯ
routes,long_name,en,ZH. K. OBELYA 1 - PLOSHTADA S. VOLUYAK - ZH. K. OBELYA 1,,,Ж. К. ОБЕЛЯ 1 - ПЛОЩАДА С. ВОЛУЯК - Ж. К. ОБЕЛЯ 1
routes,long_name,en,PL. KNYAZ ALEKSANDAR I - ZH.K. MLADOST 4- vremenna - PL. KNYAZ ALEKSANDAR I,,,ПЛ. КНЯЗ АЛЕКСАНДЪР I - Ж.К. МЛАДОСТ 4- временна - ПЛ. КНЯЗ АЛЕКСАНДЪР I
routes,long_name,en,PETA GRADSKA BOLNITSA - ZH.K.IVAN VAZOV - PETA GRADSKA BOLNITSA,,,ПЕТА ГРАДСКА БОЛНИЦА - Ж.К.ИВАН ВАЗОВ - ПЕТА ГРАДСКА БОЛНИЦА
routes,long_name,en,ZH.K. GEO MILEV - depo Kr. poliana - ZH.K. GEO MILEV,,,Ж.К. ГЕО МИЛЕВ - депо Кр. поляна - Ж.К. ГЕО МИЛЕВ
routes,long_name,en,SU. SV. KLIMENT OHRIDSKI - PETA GRADSKA BOLNITSA - SU. SV. KLIMENT OHRIDSKI,,,СУ. СВ. КЛИМЕНТ ОХРИДСКИ - ПЕТА ГРАДСКА БОЛНИЦА - СУ. СВ. КЛИМЕНТ ОХРИДСКИ
routes,long_name,en,UMBAL SV. ANNA - UHO - UMBAL SV. ANNA,,,УМБАЛ СВ. АННА - УХО - УМБАЛ СВ. АННА
routes,long_name,en,AVTOSTANTSIYA KNYAZHEVO - GARA VLADAYA - AVTOSTANTSIYA KNYAZHEVO,,,АВТОСТАНЦИЯ КНЯЖЕВО - ГАРА ВЛАДАЯ - АВТОСТАНЦИЯ КНЯЖЕВО
routes,long_name,en,Ploshtad Sveta Nedelia - Kv.Orlandovtsi - Ploshtad Sveta Nedelia,,,Площад Света Неделя - Кв.Орландовци - Площад Света Неделя
routes,long_name,en,ZH.K. IZTOK - UL. VISHOVGRAD - ZH.K. IZTOK,,,Ж.К. ИЗТОК - УЛ. ВИШОВГРАД - Ж.К. ИЗТОК
routes,long_name,en,TSENTRALNA AVTOGARA - ZH.K. IVAN VAZOV - TSENTRALNA AVTOGARA,,,ЦЕНТРАЛНА АВТОГАРА - Ж.К. ИВАН ВАЗОВ - ЦЕНТРАЛНА АВТОГАРА
routes,long_name,en,STUDENTSKI GRAD - AP ZEMLYANE - STUDENTSKI GRAD,,,СТУДЕНТСКИ ГРАД - АП ЗЕМЛЯНЕ - СТУДЕНТСКИ ГРАД
routes,long_name,en,ZH.K. OVTCHA KUPEL-2 - AVTOSTANTSIYA GEO MILEV - ZH.K. OVTCHA KUPEL-2,,,Ж.К. ОВЧА КУПЕЛ-2 - АВТОСТАНЦИЯ ГЕО МИЛЕВ - Ж.К. ОВЧА КУПЕЛ-2
routes,long_name,en,PL. ZHURNALIST - Gara Zaharna fabrika - PL. ZHURNALIST,,,ПЛ. ЖУРНАЛИСТ - Гара Захарна фабрика - ПЛ. ЖУРНАЛИСТ
routes,long_name,en,ZH. k. Obelia-2 - METROSTANTSIYA HAN KUBRAT - ZH. k. Obelia-2,,,Ж. к. Обеля-2 - МЕТРОСТАНЦИЯ ХАН КУБРАТ - Ж. к. Обеля-2
routes,long_name,en,Avtostantsiia Iliiantsi - SELO BALSHA - Avtostantsiia Iliiantsi,,,Автостанция Илиянци - СЕЛО БАЛША - Автостанция Илиянци
routes,long_name,en,ZH.K. ZAPADEN PARK - AVTOSTANTSIYA KNYAZHEVO - ZH.K. ZAPADEN PARK,,,Ж.К. ЗАПАДЕН ПАРК - АВТОСТАНЦИЯ КНЯЖЕВО - Ж.К. ЗАПАДЕН ПАРК
routes,long_name,en,Avtostantsiia Iztok - Mladezhki teatаr - Avtostantsiia Iztok,,,Автостанция Изток - Младежки театър - Автостанция Изток
routes,long_name,en,TSENTRALNA GARA - Kv. Manastirski livadi-zapad - TSENTRALNA GARA,,,ЦЕНТРАЛНА ГАРА - Кв. Манастирски ливади-запад - ЦЕНТРАЛНА ГАРА
routes,long_name,en,TSENTRALNA GARA - KV. OBELYA - TSENTRALNA GARA,,,ЦЕНТРАЛНА ГАРА - КВ. ОБЕЛЯ - ЦЕНТРАЛНА ГАРА
routes,long_name,en,TSENTRALNA AVTOGARA - UL. DIMITAR PETKOV - TSENTRALNA AVTOGARA,,,ЦЕНТРАЛНА АВТОГАРА - УЛ. ДИМИТЪР ПЕТКОВ - ЦЕНТРАЛНА АВТОГАРА
routes,long_name,en,UMBAL SV. ANNA  - ZH.K. GOTSE DELTCHEV - UMBAL SV. ANNA ,,,УМБАЛ СВ. АННА  - Ж.К. ГОЦЕ ДЕЛЧЕВ - УМБАЛ СВ. АННА 
routes,long_name,en,NADLEZ NADEZHDA - KV. ILIYANTSI - NADLEZ NADEZHDA,,,НАДЛЕЗ НАДЕЖДА - КВ. ИЛИЯНЦИ - НАДЛЕЗ НАДЕЖДА
routes,long_name,en,TSAREVA MAHALA - Metrostantsiia Vitosha - TSAREVA MAHALA,,,ЦАРЕВА МАХАЛА - Метростанция Витоша - ЦАРЕВА МАХАЛА
routes,long_name,en,PETA GRADSKA BOLNITSA - PL. ZHURNALIST - PETA GRADSKA BOLNITSA,,,ПЕТА ГРАДСКА БОЛНИЦА - ПЛ. ЖУРНАЛИСТ - ПЕТА ГРАДСКА БОЛНИЦА
routes,long_name,en,zh.k. Druzhba 2 - ZH.K. GOTSE DELTCHEV - zh.k. Druzhba 2,,,ж.к. Дружба 2 - Ж.К. ГОЦЕ ДЕЛЧЕВ - ж.к. Дружба 2
routes,long_name,en,Ploshtad Vаzrazhdane - Kv. Manastirski livadi-zapad - Ploshtad Vаzrazhdane,,,Площад Възраждане - Кв. Манастирски ливади-запад - Площад Възраждане
routes,long_name,en,ZH.K. MLADOST 2 - PLOSHTAD NA AVIATSIYATA - ZH.K. MLADOST 2,,,Ж.К. МЛАДОСТ 2 - ПЛОЩАД НА АВИАЦИЯТА - Ж.К. МЛАДОСТ 2
routes,long_name,en,NADLEZ NADEZHDA - PLOSHTAD MAKEDONIYA - NADLEZ NADEZHDA,,,НАДЛЕЗ НАДЕЖДА - ПЛОЩАД МАКЕДОНИЯ - НАДЛЕЗ НАДЕЖДА
routes,long_name,en,ZH.K. BAKSTON - ZH.K. MLADOST-1 - ZH.K. BAKSTON,,,Ж.К. БЪКСТОН - Ж.К. МЛАДОСТ-1 - Ж.К. БЪКСТОН
routes,long_name,en,Zooparka - KV. SIMEONOVO - Zooparka,,,Зоопарка - КВ. СИМЕОНОВО - Зоопарка
routes,long_name,en,zh.k. Gotse Deltchev - BUL. KN. MARIYA LUIZA - zh.k. Gotse Deltchev,,,ж.к. Гоце Делчев - БУЛ. КН. МАРИЯ ЛУИЗА - ж.к. Гоце Делчев
routes,long_name,en,METROSTANTSIYA K. VELITCHKOV - METROSTANTSIYA VITOSHA - METROSTANTSIYA K. VELITCHKOV,,,МЕТРОСТАНЦИЯ К. ВЕЛИЧКОВ - МЕТРОСТАНЦИЯ ВИТОША - МЕТРОСТАНЦИЯ К. ВЕЛИЧКОВ
routes,long_name,en,PLOSHTAD MAKEDONIYA - Gara Sofiia sever - PLOSHTAD MAKEDONIYA,,,ПЛОЩАД МАКЕДОНИЯ - Гара София север - ПЛОЩАД МАКЕДОНИЯ
routes,long_name,en,GARA ISKAR - AVTOSTANTSIYA IZTOK - GARA ISKAR,,,ГАРА ИСКЪР - АВТОСТАНЦИЯ ИЗТОК - ГАРА ИСКЪР
routes,long_name,en,BALKANKAR AD - Hiunday Bаlgariia - BALKANKAR AD,,,БАЛКАНКАР АД - Хюндай България - БАЛКАНКАР АД
routes,long_name,en,STOKOV BAZAR ILIYANTSI - S. Miroviane - STOKOV BAZAR ILIYANTSI,,,СТОКОВ БАЗАР ИЛИЯНЦИ - С. Мировяне - СТОКОВ БАЗАР ИЛИЯНЦИ
routes,long_name,en,Natchalo kv. Gniliane - ZH.K. OBELYA 1 - Natchalo kv. Gniliane,,,Начало кв. Гниляне - Ж.К. ОБЕЛЯ 1 - Начало кв. Гниляне
routes,long_name,en,Pl. Sred selo - METROSTANTSIYA MIZIYA - Pl. Sred selo,,,Пл. Сред село - МЕТРОСТАНЦИЯ МИЗИЯ - Пл. Сред село
routes,long_name,en,PATNOSTROITELNA TEHNIKA-vremenna - BALKANSTAR - PATNOSTROITELNA TEHNIKA-vremenna,,,ПЪТНОСТРОИТЕЛНА ТЕХНИКА-временна - БАЛКАНСТАР - ПЪТНОСТРОИТЕЛНА ТЕХНИКА-временна
routes,long_name,en,KV. GORNA BANYA - BUL. PRAGA - KV. GORNA BANYA,,,КВ. ГОРНА БАНЯ - БУЛ. ПРАГА - КВ. ГОРНА БАНЯ
routes,long_name,en,PLOSHTADA S. VOLUYAK - ZH.K. OBELYA-1 - PLOSHTADA S. VOLUYAK,,,ПЛОЩАДА С. ВОЛУЯК - Ж.К. ОБЕЛЯ-1 - ПЛОЩАДА С. ВОЛУЯК
routes,long_name,en,NSBAL PO ONKOLOGIYA - TSAREVA MAHALA - NSBAL PO ONKOLOGIYA,,,НСБАЛ ПО ОНКОЛОГИЯ - ЦАРЕВА МАХАЛА - НСБАЛ ПО ОНКОЛОГИЯ
routes,long_name,en,Ul. Kozloduy - Kv.Orlandovtsi - Ul. Kozloduy,,,Ул. Козлодуй - Кв.Орландовци - Ул. Козлодуй
routes,long_name,en,Selo Svetovratchane - TSentаra selo Mramor - Selo Svetovratchane,,,Село Световрачане - Центъра село Мрамор - Село Световрачане
routes,long_name,en,Kv. Ovtcha kupel - Gara Sofiia sever - Kv. Ovtcha kupel,,,Кв. Овча купел - Гара София север - Кв. Овча купел
routes,long_name,en,PL. STOTCHNA GARA - ZH.K. VRABNITSA-2 - PL. STOTCHNA GARA,,,ПЛ. СТОЧНА ГАРА - Ж.К. ВРЪБНИЦА-2 - ПЛ. СТОЧНА ГАРА
routes,long_name,en,ZAPADEN PARK - zh.k. Liulin-5 - ZAPADEN PARK,,,ЗАПАДЕН ПАРК - ж.к. Люлин-5 - ЗАПАДЕН ПАРК
routes,long_name,en,Ul. Roiak - Kv. Benkovski - Ul. Roiak,,,Ул. Рояк - Кв. Бенковски - Ул. Рояк
routes,long_name,en,ZH.k. Lozenets - ZH.K. IVAN VAZOV - ZH.k. Lozenets,,,Ж.к. Лозенец - Ж.К. ИВАН ВАЗОВ - Ж.к. Лозенец
routes,long_name,en,Manastir Sv.Mina - Stantsiia Orlandovtsi - Manastir Sv.Mina,,,Манастир Св.Мина - Станция Орландовци - Манастир Св.Мина
routes,long_name,en,NADLEZ NADEZHDA - INZHSTROY Sofiia AD - NADLEZ NADEZHDA,,,НАДЛЕЗ НАДЕЖДА - ИНЖСТРОЙ София АД - НАДЛЕЗ НАДЕЖДА
routes,long_name,en,"ZH.k. Mladost 1 - BL.6, ZH.K. Mladost 1 - ZH.k. Mladost 1",,,"Ж.к. Младост 1 - БЛ.6, Ж.К. Младост 1 - Ж.к. Младост 1"
routes,long_name,en,Ul.Dobri ZHotev - Metrostantsiia Slivnitsa - Ul.Dobri ZHotev,,,Ул.Добри Жотев - Метростанция Сливница - Ул.Добри Жотев
routes,long_name,en,GARA SOFIYA SEVER-vremenna - SELO BALSHA - GARA SOFIYA SEVER-vremenna,,,ГАРА СОФИЯ СЕВЕР-временна - СЕЛО БАЛША - ГАРА СОФИЯ СЕВЕР-временна
routes,long_name,en,ZH.k. Hadzhi Dimitаr - Bul.Prof.TSv.Lazarov - ZH.k. Hadzhi Dimitаr,,,Ж.к. Хаджи Димитър - Бул.Проф.Цв.Лазаров - Ж.к. Хаджи Димитър
routes,long_name,en,ZH.k. Mladost 1 - NTS PO REHABILITATSIYA - ZH.k. Mladost 1,,,Ж.к. Младост 1 - НЦ ПО РЕХАБИЛИТАЦИЯ - Ж.к. Младост 1
routes,long_name,en,ZAPADEN PARK - Metrostantsiia Vitosha - ZAPADEN PARK,,,ЗАПАДЕН ПАРК - Метростанция Витоша - ЗАПАДЕН ПАРК
routes,long_name,en,Bul. Praga - PL. STOTCHNA GARA - Bul. Praga,,,Бул. Прага - ПЛ. СТОЧНА ГАРА - Бул. Прага
routes,long_name,en,ZH.K. MLADOST 4- vremenna - TSentralna gara - ZH.K. MLADOST 4- vremenna,,,Ж.К. МЛАДОСТ 4- временна - Централна гара - Ж.К. МЛАДОСТ 4- временна
routes,long_name,en,NADLEZ NADEZHDA - Kv. Kniazhevo - NADLEZ NADEZHDA,,,НАДЛЕЗ НАДЕЖДА - Кв. Княжево - НАДЛЕЗ НАДЕЖДА
routes,long_name,en,TSAREVA MAHALA - Zooparka - TSAREVA MAHALA,,,ЦАРЕВА МАХАЛА - Зоопарка - ЦАРЕВА МАХАЛА
routes,long_name,en,UL. GEN. GURKO - AVTOBAZA ISKAR - UL. GEN. GURKO,,,УЛ. ГЕН. ГУРКО - АВТОБАЗА ИСКЪР - УЛ. ГЕН. ГУРКО
routes,long_name,en,METROSTANTSIYA HAN KUBRAT - Ul. Pirotska - METROSTANTSIYA HAN KUBRAT,,,МЕТРОСТАНЦИЯ ХАН КУБРАТ - Ул. Пиротска - МЕТРОСТАНЦИЯ ХАН КУБРАТ
routes,long_name,en,Gara Sofiia sever - PLOSHTAD MAKEDONIYA - Gara Sofiia sever,,,Гара София север - ПЛОЩАД МАКЕДОНИЯ - Гара София север
routes,long_name,en,PL. ZHURNALIST - KV. ILIYANTSI - PL. ZHURNALIST,,,ПЛ. ЖУРНАЛИСТ - КВ. ИЛИЯНЦИ - ПЛ. ЖУРНАЛИСТ
routes,long_name,en,Nadlez Nadezhda - ZH.k.Liulin 3 - Nadlez Nadezhda,,,Надлез Надежда - Ж.к.Люлин 3 - Надлез Надежда
routes,long_name,en,SELO GERMAN - GARA ISKAR - SELO GERMAN,,,СЕЛО ГЕРМАН - ГАРА ИСКЪР - СЕЛО ГЕРМАН
routes,long_name,en,zh.k. Druzhba 2 - PL. ORLOV MOST - zh.k. Druzhba 2,,,ж.к. Дружба 2 - ПЛ. ОРЛОВ МОСТ - ж.к. Дружба 2
routes,long_name,en,TSENTRALNA GARA - ZH.K. IVAN VAZOV - TSENTRALNA GARA,,,ЦЕНТРАЛНА ГАРА - Ж.К. ИВАН ВАЗОВ - ЦЕНТРАЛНА ГАРА
routes,long_name,en,Metrostantsiia Vitosha - KV. SIMEONOVO - Metrostantsiia Vitosha,,,Метростанция Витоша - КВ. СИМЕОНОВО - Метростанция Витоша
routes,long_name,en,Zooparka - Ul. Han Kubrat - Zooparka,,,Зоопарка - Ул. Хан Кубрат - Зоопарка
routes,long_name,en,Metrostantsiia Vardar - zh.k. Liulin-5 - Metrostantsiia Vardar,,,Метростанция Вардар - ж.к. Люлин-5 - Метростанция Вардар
routes,long_name,en,Zooparka - KMETSTVO ZHELEZNITSA - Zooparka,,,Зоопарка - КМЕТСТВО ЖЕЛЕЗНИЦА - Зоопарка
routes,long_name,en,NADLEZ NADEZHDA - Ul. Dobrotitch - NADLEZ NADEZHDA,,,НАДЛЕЗ НАДЕЖДА - Ул. Добротич - НАДЛЕЗ НАДЕЖДА
routes,long_name,en,ZH.K. OVTCHA KUPEL 2 - UMBAL SV. ANNA - ZH.K. OVTCHA KUPEL 2,,,Ж.К. ОВЧА КУПЕЛ 2 - УМБАЛ СВ. АННА - Ж.К. ОВЧА КУПЕЛ 2
stops,stop_name,en,Ul. Angel Bukureshtliev-vremenna,,,Ул. Ангел Букурещлиев-временна
routes,long_name,en,AVTOSTANTSIYA GEO MILEV - PL. ORLOV MOST - AVTOSTANTSIYA GEO MILEV,,,АВТОСТАНЦИЯ ГЕО МИЛЕВ - ПЛ. ОРЛОВ МОСТ - АВТОСТАНЦИЯ ГЕО МИЛЕВ
routes,long_name,en,"PL. KNYAZ ALEKSANDAR I - ZH.K. LYULIN 1,2 - PL. KNYAZ ALEKSANDAR I",,,"ПЛ. КНЯЗ АЛЕКСАНДЪР I - Ж.К. ЛЮЛИН 1,2 - ПЛ. КНЯЗ АЛЕКСАНДЪР I"
routes,long_name,en,Metrostantsiia Hadzhi Dimitаr - ZH.K. LEVSKI G - Metrostantsiia Hadzhi Dimitаr,,,Метростанция Хаджи Димитър - Ж.К. ЛЕВСКИ Г - Метростанция Хаджи Димитър
routes,long_name,en,Metrostantsiia SU Sv. Kliment Ohridski - ZH.k. Gotse Deltchev - Metrostantsiia SU Sv. Kliment Ohridski,,,Метростанция СУ Св. Климент Охридски - Ж.к. Гоце Делчев - Метростанция СУ Св. Климент Охридски
routes,long_name,en,Kv. Obelia - Bul. Kniaginia Mariia Luiza - Kv. Obelia,,,Кв. Обеля - Бул. Княгиня Мария Луиза - Кв. Обеля
routes,long_name,en,Pl. Ruski pametnik - PLOSHTAD NA AVIATSIYATA - Pl. Ruski pametnik,,,Пл. Руски паметник - ПЛОЩАД НА АВИАЦИЯТА - Пл. Руски паметник
routes,long_name,en,BOYANSKA TSARKVA - KV. KARPUZITSA - BOYANSKA TSARKVA,,,БОЯНСКА ЦЪРКВА - КВ. КАРПУЗИЦА - БОЯНСКА ЦЪРКВА
routes,long_name,en,PETA GRADSKA BOLNITSA - Kv. Manastirski livadi-zapad - PETA GRADSKA BOLNITSA,,,ПЕТА ГРАДСКА БОЛНИЦА - Кв. Манастирски ливади-запад - ПЕТА ГРАДСКА БОЛНИЦА
routes,long_name,en,Selo Miroviane - Hiunday Bаlgariia - Selo Miroviane,,,Село Мировяне - Хюндай България - Село Мировяне
routes,long_name,en,NADLEZ NADEZHDA - PL. ZHURNALIST - NADLEZ NADEZHDA,,,НАДЛЕЗ НАДЕЖДА - ПЛ. ЖУРНАЛИСТ - НАДЛЕЗ НАДЕЖДА
routes,long_name,en,HYUNDAY BALGARIYA - KV. TRIAGALNIKA - HYUNDAY BALGARIYA,,,ХЮНДАЙ БЪЛГАРИЯ - КВ. ТРИЪГЪЛНИКА - ХЮНДАЙ БЪЛГАРИЯ
routes,long_name,en,KV. BENKOVSKI - UL. ROYAK - KV. BENKOVSKI,,,КВ. БЕНКОВСКИ - УЛ. РОЯК - КВ. БЕНКОВСКИ
routes,long_name,en,ZH.k. Bаkston - SADEBNA PALATA - ZH.k. Bаkston,,,Ж.к. Бъкстон - СЪДЕБНА ПАЛАТА - Ж.к. Бъкстон
routes,long_name,en,KV. D. MILENKOV - KV. BUSMANTSI - KV. D. MILENKOV,,,КВ. Д. МИЛЕНКОВ - КВ. БУСМАНЦИ - КВ. Д. МИЛЕНКОВ
routes,long_name,en,"BUL. NIKOLA PETKOV - ZH.K. LYULIN-1,2 - BUL. NIKOLA PETKOV",,,"БУЛ. НИКОЛА ПЕТКОВ - Ж.К. ЛЮЛИН-1,2 - БУЛ. НИКОЛА ПЕТКОВ"
routes,long_name,en,HYUNDAY BALGARIYA - Kv. Kniazhevo - HYUNDAY BALGARIYA,,,ХЮНДАЙ БЪЛГАРИЯ - Кв. Княжево - ХЮНДАЙ БЪЛГАРИЯ
routes,long_name,en,ZH.K. BOROVO - UL. VITINYA - ZH.K. BOROVO,,,Ж.К. БОРОВО - УЛ. ВИТИНЯ - Ж.К. БОРОВО
routes,long_name,en,ZH. k. Obelia-2 - ZH.K.IVAN VAZOV - ZH. k. Obelia-2,,,Ж. к. Обеля-2 - Ж.К.ИВАН ВАЗОВ - Ж. к. Обеля-2
trips,trip_headsign,en,KV. MANASTIRSKI LIVADI,,,КВ. МАНАСТИРСКИ ЛИВАДИ
routes,long_name,en,Gara Poduiane - Depo Iskаr - Gara Poduiane,,,Гара Подуяне - Депо Искър - Гара Подуяне
routes,long_name,en,NTS PO REHABILITATSIYA - KV. KARPUZITSA - NTS PO REHABILITATSIYA,,,НЦ ПО РЕХАБИЛИТАЦИЯ - КВ. КАРПУЗИЦА - НЦ ПО РЕХАБИЛИТАЦИЯ
routes,long_name,en,ZH.K. ZAPADEN PARK - METROSTANTSIYA VITOSHA - ZH.K. ZAPADEN PARK,,,Ж.К. ЗАПАДЕН ПАРК - МЕТРОСТАНЦИЯ ВИТОША - Ж.К. ЗАПАДЕН ПАРК
routes,long_name,en,TSENTRALNA GARA - ZH.k. Bаkston - TSENTRALNA GARA,,,ЦЕНТРАЛНА ГАРА - Ж.к. Бъкстон - ЦЕНТРАЛНА ГАРА
routes,long_name,en,PL. ZHURNALIST - ZH.k.Vrаbnitsa-1 - PL. ZHURNALIST,,,ПЛ. ЖУРНАЛИСТ - Ж.к.Връбница-1 - ПЛ. ЖУРНАЛИСТ
routes,long_name,en,METROSTANTSIYA SLIVNITSA - KV. KLISURA - METROSTANTSIYA SLIVNITSA,,,МЕТРОСТАНЦИЯ СЛИВНИЦА - КВ. КЛИСУРА - МЕТРОСТАНЦИЯ СЛИВНИЦА
routes,long_name,en,PL. ORLOV MOST - LETISHTE SOFIYA TERMINAL 2 - PL. ORLOV MOST,,,ПЛ. ОРЛОВ МОСТ - ЛЕТИЩЕ СОФИЯ ТЕРМИНАЛ 2 - ПЛ. ОРЛОВ МОСТ
stops,stop_name,en,Ploshtad Vasil Levski-vremenna,,,Площад Васил Левски-временна
routes,long_name,en,Kv. Manastirski livadi-zapad - Kv. Orlandovtsi - Kv. Manastirski livadi-zapad,,,Кв. Манастирски ливади-запад - Кв. Орландовци - Кв. Манастирски ливади-запад
routes,long_name,en,UL. DIMITAR PETKOV - SADEBNA PALATA - UL. DIMITAR PETKOV,,,УЛ. ДИМИТЪР ПЕТКОВ - СЪДЕБНА ПАЛАТА - УЛ. ДИМИТЪР ПЕТКОВ
